word,jyutping
鵝花,ngo4 faa1
口子,hau2 zi2
呢恕,
文學遺產,
瓜仁,gwaa1 jan4
通爺,tung1 je4
偵毒,
漁汛,jyu4 seon3
泅渡,cau4 dou6
住邊㗎,
低塘,
芮城縣,jeoi6 sing4 jyun6
尚志,soeng6 zi3
比基尼島,bei2 gei1 nei4 dou2
漸新統,zim6 san1 tung2
接口模塊,zip3 hau2 mou4 faai3
撫遠,fu2 jyun5
返崗,faan2 gong1
兔熱病,tou3 jit6 beng6
狗拿耗子,gau2 naa4 hou3 zi2
北伐軍,bak1 fat6 gwan1
隴西縣,lung5 sai1 jyun6
蠕蠕,jyu4 jyu4
賓客盈門,ban1 haak3 jing4 mun4
超大聲,
包辦婚姻,baau1 baan6 fan1 jan1
泄私憤,sit3 si1 fan5
巴比妥,baa1 bei2 to5
雙待,
結款,
李德林,lei5 dak1 lam4
精幹高效,zing1 gon3 gou1 haau6
鬥口齒,dau3 hau2 ci2
匙羹白,ci4 gang1 baak6
講唔完,
果芝閣,
通掂,tung1 dim6
夏令時,haa6 ling6 si4
烏鴉頭,
開乜會,
吃白食,hek3 baak6 sik6
卡子,kaa1 zi2
藍綠鵲,laam4 luk6 zoek3
幾好唱,
陳規,can4 kwai1
敖廣,ngou4 gwong2
黑冠黃鵯,hak1 gun3 wong4 bei1
多事牯,do1 si6 gu2
丹寨縣,daan1 zaai6 jyun6
搬口,bun1 hau2
預防器,jyu6 fong4 hei3
行動計畫,
指甲刀,zi2 gaap3 dou1
南明區,naam4 ming4 keoi1
柄柄埋埋,
石嘴山,sek6 zeoi2 saan1
品詞,ban2 ci4
潁東區,wing6 dung1 keoi1
無機物,mou4 gei1 mat6
校園電視,
好閪搞笑,
帶賽,daai3 coi3
七十二畝,
蕭明,
馬約卡,maa5 joek3 kaa1
小雁塔,siu2 ngaan6 taap3
專管,zyun1 gun2
貨載,fo3 zoi3
貓魚,maau1 jyu2
碧波池,
馬尾水,maa5 mei5 seoi2
百佳貨倉,
獻詩,hin3 si1
腍劈劈,
九畝地,
上班先,
烏鵑,wu1 gyun1
玻璃溫室,
若爾蓋,joek6 ji5 goi3
搵緊資料,
黑頭奇鶥,hak1 tau4 kei4 mei4
奶母,naai5 mou5
撇雨,pit3 jyu5
大王洲,
開通少少,
噉所以,
面皰,min6 paau3
我講真,
唐招提寺,tong4 ziu1 tai4 zi6
鬼有人信,
丟開,diu1 hoi1
容城縣,jung4 sing4 jyun6
兩彈一星,loeng5 daan2 jat1 sing1
你睇住嚟,
錫山,sek3 saan1
褸丘僂斗,lau1 jau1 lau5 dau2
撐到恆,caang3 dou3 hang4
硬掙,ngaang6 zaang6
教精你,
鶴壁,hok6 bik1
又掂,
冇晒姣氣,mou5 saai3 haau4 hei3
嘁大纜,
像片簿,zoeng6 pin3 bou2
萬馬齊喑,maan6 maa5 cai4 jam1
白䖳,baak6 zaa2
老餠,
劏哋豬,
九宮山,gau2 gung1 saan1
山羌,saan1 goeng1
旅遊廣告,
後甲板,hau6 gaap3 baan2
昌樂縣,coeng1 lok6 jyun6
主罰,zyu2 fat6
瓦都茲,ngaa5 dou1 zi1
潭州白蔗,
走嘴,zau2 zeoi2
反曬面,
黐波,
咁好機會,
科學遺址,
嘉宴,
李叔同,lei5 suk1 tung4
星相圖,sing1 soeng3 tou4
負翁,fu6 jung1
滻河,caan2 ho4
揍死,zau3 sei2
尾張國,mei5 zoeng1 gwok3
凱達格蘭,hoi2 daat6 gaak3 laan4
礁湖,ziu1 wu4
夏禹,haa6 jyu5
諸子百家,zyu1 zi2 baak3 gaa1
丹皮,daan1 pei4
生土,saang1 tou2
汀線,ting1 sin3
端粒脢,dyun1 nap1 mui4
羅平縣,lo4 ping4 jyun6
趙客,ziu6 haak3
竊竊,sit3 sit3
都無了,
平鄉縣,ping4 hoeng1 jyun6
聚合網絡,
資中縣,zi1 zung1 jyun6
布拖,bou3 to1
監生激死,
端五,dyun1 ng5
河魨,ho4 tyun4
抹胸,mut3 hung1
冇根繦,
天涯比鄰,tin1 ngaai4 bei2 leon4
開雞竇,hoi1 gai1 dau3
襄陽地區,soeng1 joeng4 dei6 keoi1
噉我同你,
醉酒公仔,zeoi3 zau2 gung1 zai2
澳南沙錐,ou3 naam4 saa1 zeoi1
兇頑,hung1 waan4
喫咗咩,
音質好,
䴉嘴鷸,waan4 zeoi2 wat6
波板,bo1 baan2
刀兵,dou1 bing1
留壩縣,lau4 baa3 jyun6
好難整理,
在地鐵了,
山丹丹,saan1 daan1 daan1
乳豬紙,jyu5 zyu1 zi2
平和縣,ping4 wo4 jyun6
膀手,bong2 sau2
壓圈,
穀神,guk1 san4
高聚物,gou1 zeoi6 mat6
李韶藍,
山地氣候,saan1 dei6 hei3 hau6
鷄毛掃,
吃狗屎,
富錦,fu3 gam2
西塞山區,sai1 sak1 saan1 keoi1
宣漢縣,syun1 hon3 jyun6
溪底,
煮畀我食,
揮臂,
撳得,
步犁,bou6 lai4
荷包倒吊,ho4 baau1 dou3 diu3
板燒雞腿,
印臺區,jan3 toi4 keoi1
貧雇農,pan4 gu3 nung4
遠志,jyun5 zi3
撲打,pok3 daa2
顫慄,zin3 leot6
返券黃牛,faan2 hyun3 wong4 ngau4
左刮右刮,
我架啦,
宜君縣,ji4 gwan1 jyun6
蕪雜,mou4 zaap6
納西族,naap6 sai1 zuk6
朕兆,zam6 siu6
頂門壯戶,ding2 mun4 zong3 wu6
札馬,zaap3 maa5
墊圈,zin3 gyun6
搓順咗,
丕績,pei1 zek3
梵教,faan6 gaau3
波方程,bo1 fong1 cing4
啊哥,
防雷器,
係人都會,
兵蟻,bing1 ngai5
木蘭縣,muk6 laan4 jyun6
款子,fun2 zi2
轀車,wan1 ce1
新榮區,san1 wing4 keoi1
梗係識喇,
甩期,lat1 kei4
管陶,gun2 tou4
北洋水師,bak1 joeng4 seoi2 si1
生暴牀,
丈母,zoeng6 mou5
第二對,
新成土,san1 sing4 tou2
熱火棒,jit6 fo2 paang5
裏便有位,
南鄭縣,naam4 zeng6 jyun6
皮幾嘢,
靜止鋒,zing6 zi2 fung1
沙祖康,saa1 zou2 hong1
澆注,giu1 zyu3
玩弄感情,
倉山,cong1 saan1
開房未,
迤邐,ji5 lei5
惠州佬,wai6 zau1 lou2
翻煮,
三拼,saam1 ping3
了去了,liu5 heoi3 liu5
大人公,daai6 jan4 gung1
馮敬,
一秉虔誠,jat1 bing2 kin4 sing4
爛角咀,
特克斯縣,dak6 hak1 si1 jyun6
競渡,ging6 dou6
花利,faa1 lei6
梁嘉俊,
廣水,gwong2 seoi2
水晶體,seoi2 zing1 tai2
大陸漂移,daai6 luk6 piu1 ji4
長命工夫,
誠樸,sing4 pok3
企慕,kei5 mou6
啤仔,bi1 zai2
希奇,hei1 kei4
青春一族,
玩兒壞,wun6 ji4 waai6
百葉箱,baak3 jip6 soeng1
少個物,
課款,fo3 fun2
食不充饑,sik6 bat1 cung1 gei1
摜曬,
宜川縣,ji4 cyun1 jyun6
包字頭,baau1 zi6 tau4
冇耳茶壺,
地包天,dei6 baau1 tin1
寫字臺,
靈水,ling4 seoi2
摥斗,tong3 dau2
歐車前,au1 ce1 cin4
補益坊,
赤坎區,cek3 ham3 keoi1
愛詞霸,oi3 ci4 baa3
乜唔知,
齶齦音,ngok6 ngan4 jam1
擝繩,mang1 sing2
導液管,dou6 jik6 gun2
亂攞,
斜管麪,ce4 gun2 min6
轉輪手槍,zyun3 leon4 sau2 coeng1
